"Gene.stable.ID"	"Transcript.stable.ID"	"Gene.name"	"Zebrafish.gene.stable.ID"	"Zebrafish.gene.name"
"106938"	"ENSG00000167244"	"ENST00000381392"	"IGF2"	"ENSDARG00000033307"	"igf2b"
"106939"	"ENSG00000167244"	"ENST00000381389"	"IGF2"	"ENSDARG00000033307"	"igf2b"
"106940"	"ENSG00000167244"	"ENST00000418738"	"IGF2"	"ENSDARG00000033307"	"igf2b"
"106971"	"ENSG00000145242"	"ENST00000273854"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"106972"	"ENSG00000145242"	"ENST00000432638"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"106973"	"ENSG00000145242"	"ENST00000354839"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"106974"	"ENSG00000145242"	"ENST00000511294"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"106975"	"ENSG00000145242"	"ENST00000613740"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"106976"	"ENSG00000145242"	"ENST00000622150"	"EPHA5"	"ENSDARG00000058284"	"CT990561.1"
"107318"	"ENSG00000181619"	"ENST00000481661"	"GPR135"	"ENSDARG00000028586"	"gpr135"
"107319"	"ENSG00000181619"	"ENST00000395116"	"GPR135"	"ENSDARG00000028586"	"gpr135"
"107320"	"ENSG00000158458"	"ENST00000289422"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107321"	"ENSG00000158458"	"ENST00000361474"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107322"	"ENSG00000158458"	"ENST00000340391"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107323"	"ENSG00000158458"	"ENST00000289409"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107324"	"ENSG00000158458"	"ENST00000358522"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107325"	"ENSG00000158458"	"ENST00000378238"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107326"	"ENSG00000158458"	"ENST00000519478"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107327"	"ENSG00000158458"	"ENST00000518130"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107328"	"ENSG00000158458"	"ENST00000541337"	"NRG2"	"ENSDARG00000086585"	"nrg2b"
"107329"	"ENSG00000158458"	"ENST00000289422"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107330"	"ENSG00000158458"	"ENST00000361474"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107331"	"ENSG00000158458"	"ENST00000340391"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107332"	"ENSG00000158458"	"ENST00000289409"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107333"	"ENSG00000158458"	"ENST00000358522"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107334"	"ENSG00000158458"	"ENST00000378238"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107335"	"ENSG00000158458"	"ENST00000519478"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107336"	"ENSG00000158458"	"ENST00000518130"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107337"	"ENSG00000158458"	"ENST00000541337"	"NRG2"	"ENSDARG00000077818"	"nrg2a"
"107834"	"ENSG00000254647"	"ENST00000397262"	"INS"	"ENSDARG00000035350"	"ins"
"107835"	"ENSG00000254647"	"ENST00000250971"	"INS"	"ENSDARG00000035350"	"ins"
"107836"	"ENSG00000254647"	"ENST00000381330"	"INS"	"ENSDARG00000035350"	"ins"
"107837"	"ENSG00000254647"	"ENST00000421783"	"INS"	"ENSDARG00000035350"	"ins"
"107838"	"ENSG00000254647"	"ENST00000512523"	"INS"	"ENSDARG00000035350"	"ins"
"107839"	"ENSG00000254647"	"ENST00000397262"	"INS"	"ENSDARG00000034610"	"insb"
"107840"	"ENSG00000254647"	"ENST00000250971"	"INS"	"ENSDARG00000034610"	"insb"
"107841"	"ENSG00000254647"	"ENST00000381330"	"INS"	"ENSDARG00000034610"	"insb"
"107842"	"ENSG00000254647"	"ENST00000421783"	"INS"	"ENSDARG00000034610"	"insb"
"107843"	"ENSG00000254647"	"ENST00000512523"	"INS"	"ENSDARG00000034610"	"insb"
"107898"	"ENSG00000105329"	"ENST00000598758"	"TGFB1"	"ENSDARG00000041502"	"tgfb1a"
"107899"	"ENSG00000105329"	"ENST00000221930"	"TGFB1"	"ENSDARG00000041502"	"tgfb1a"
"107900"	"ENSG00000105329"	"ENST00000600196"	"TGFB1"	"ENSDARG00000041502"	"tgfb1a"
"107901"	"ENSG00000105329"	"ENST00000597453"	"TGFB1"	"ENSDARG00000041502"	"tgfb1a"
"107902"	"ENSG00000105329"	"ENST00000598758"	"TGFB1"	"ENSDARG00000034895"	"tgfb1b"
"107903"	"ENSG00000105329"	"ENST00000221930"	"TGFB1"	"ENSDARG00000034895"	"tgfb1b"
"107904"	"ENSG00000105329"	"ENST00000600196"	"TGFB1"	"ENSDARG00000034895"	"tgfb1b"
"107905"	"ENSG00000105329"	"ENST00000597453"	"TGFB1"	"ENSDARG00000034895"	"tgfb1b"
"108138"	"ENSG00000168546"	"ENST00000524240"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108139"	"ENSG00000168546"	"ENST00000306793"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108140"	"ENSG00000168546"	"ENST00000517328"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108141"	"ENSG00000168546"	"ENST00000518077"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108142"	"ENSG00000168546"	"ENST00000517892"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108143"	"ENSG00000168546"	"ENST00000522071"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108144"	"ENSG00000168546"	"ENST00000519195"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108145"	"ENSG00000168546"	"ENST00000520676"	"GFRA2"	"ENSDARG00000044015"	"gfra2b"
"108146"	"ENSG00000168546"	"ENST00000524240"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108147"	"ENSG00000168546"	"ENST00000306793"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108148"	"ENSG00000168546"	"ENST00000517328"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108149"	"ENSG00000168546"	"ENST00000518077"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108150"	"ENSG00000168546"	"ENST00000517892"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108151"	"ENSG00000168546"	"ENST00000522071"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108152"	"ENSG00000168546"	"ENST00000519195"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108153"	"ENSG00000168546"	"ENST00000520676"	"GFRA2"	"ENSDARG00000042723"	"gfra2a"
"108154"	"ENSG00000129965"	"ENST00000356578"	"INS-IGF2"	"ENSDARG00000035350"	"ins"
"108155"	"ENSG00000129965"	"ENST00000397270"	"INS-IGF2"	"ENSDARG00000035350"	"ins"
"108156"	"ENSG00000129965"	"ENST00000356578"	"INS-IGF2"	"ENSDARG00000034610"	"insb"
"108157"	"ENSG00000129965"	"ENST00000397270"	"INS-IGF2"	"ENSDARG00000034610"	"insb"
"108236"	"ENSG00000037280"	"ENST00000261937"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108237"	"ENSG00000037280"	"ENST00000502603"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108238"	"ENSG00000037280"	"ENST00000507059"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108239"	"ENSG00000037280"	"ENST00000393347"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108240"	"ENSG00000037280"	"ENST00000502649"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108241"	"ENSG00000037280"	"ENST00000510000"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108242"	"ENSG00000037280"	"ENST00000514810"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108243"	"ENSG00000037280"	"ENST00000512795"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108244"	"ENSG00000037280"	"ENST00000424276"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108245"	"ENSG00000037280"	"ENST00000502293"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108246"	"ENSG00000037280"	"ENST00000513527"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108247"	"ENSG00000037280"	"ENST00000619105"	"FLT4"	"ENSDARG00000104453"	"flt4"
"108743"	"ENSG00000223980"	"ENST00000454091"	"HLA-A"	""	""
"108744"	"ENSG00000223980"	"ENST00000488889"	"HLA-A"	""	""
"108745"	"ENSG00000223980"	"ENST00000463148"	"HLA-A"	""	""
"108746"	"ENSG00000223980"	"ENST00000414592"	"HLA-A"	""	""
"108747"	"ENSG00000223980"	"ENST00000464713"	"HLA-A"	""	""
"108748"	"ENSG00000223980"	"ENST00000478258"	"HLA-A"	""	""
"108749"	"ENSG00000223980"	"ENST00000462986"	"HLA-A"	""	""
"108750"	"ENSG00000223980"	"ENST00000612644"	"HLA-A"	""	""
"108751"	"ENSG00000223980"	"ENST00000552493"	"HLA-A"	""	""
"108752"	"ENSG00000223980"	"ENST00000638335"	"HLA-A"	""	""
"109216"	"ENSG00000077943"	"ENST00000378076"	"ITGA8"	"ENSDARG00000078717"	"itga8"
"109217"	"ENSG00000077943"	"ENST00000477064"	"ITGA8"	"ENSDARG00000078717"	"itga8"
"109218"	"ENSG00000077943"	"ENST00000468882"	"ITGA8"	"ENSDARG00000078717"	"itga8"
"109376"	"ENSG00000147257"	"ENST00000370818"	"GPC3"	"ENSDARG00000032199"	"gpc3"
"109377"	"ENSG00000147257"	"ENST00000631057"	"GPC3"	"ENSDARG00000032199"	"gpc3"
"109378"	"ENSG00000147257"	"ENST00000406757"	"GPC3"	"ENSDARG00000032199"	"gpc3"
"109379"	"ENSG00000147257"	"ENST00000394299"	"GPC3"	"ENSDARG00000032199"	"gpc3"
"109467"	"ENSG00000145147"	"ENST00000503823"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109468"	"ENSG00000145147"	"ENST00000504154"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109469"	"ENSG00000145147"	"ENST00000273739"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109470"	"ENSG00000145147"	"ENST00000503837"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109471"	"ENSG00000145147"	"ENST00000508824"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109472"	"ENSG00000145147"	"ENST00000509099"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109473"	"ENSG00000145147"	"ENST00000509394"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109474"	"ENSG00000145147"	"ENST00000511508"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109475"	"ENSG00000145147"	"ENST00000509941"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109476"	"ENSG00000145147"	"ENST00000512993"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109477"	"ENSG00000145147"	"ENST00000508541"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109478"	"ENSG00000145147"	"ENST00000622093"	"SLIT2"	"ENSDARG00000004246"	"slit2"
"109489"	"ENSG00000148926"	"ENST00000278175"	"ADM"	"ENSDARG00000015263"	"adma"
"109490"	"ENSG00000148926"	"ENST00000534464"	"ADM"	"ENSDARG00000015263"	"adma"
"109491"	"ENSG00000148926"	"ENST00000530439"	"ADM"	"ENSDARG00000015263"	"adma"
"109492"	"ENSG00000148926"	"ENST00000524948"	"ADM"	"ENSDARG00000015263"	"adma"
"109493"	"ENSG00000148926"	"ENST00000528655"	"ADM"	"ENSDARG00000015263"	"adma"
"109494"	"ENSG00000148926"	"ENST00000526492"	"ADM"	"ENSDARG00000015263"	"adma"
"109495"	"ENSG00000148926"	"ENST00000525063"	"ADM"	"ENSDARG00000015263"	"adma"
"109496"	"ENSG00000148926"	"ENST00000528544"	"ADM"	"ENSDARG00000015263"	"adma"
"110281"	"ENSG00000187323"	"ENST00000442544"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110282"	"ENSG00000187323"	"ENST00000578080"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110283"	"ENSG00000187323"	"ENST00000580024"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110284"	"ENSG00000187323"	"ENST00000582875"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110285"	"ENSG00000187323"	"ENST00000304775"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110286"	"ENSG00000187323"	"ENST00000579349"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110287"	"ENSG00000187323"	"ENST00000581559"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110288"	"ENSG00000187323"	"ENST00000579666"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110289"	"ENSG00000187323"	"ENST00000582595"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110290"	"ENSG00000187323"	"ENST00000584710"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110291"	"ENSG00000187323"	"ENST00000579883"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110292"	"ENSG00000187323"	"ENST00000581580"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110293"	"ENSG00000187323"	"ENST00000578949"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110294"	"ENSG00000187323"	"ENST00000580146"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110295"	"ENSG00000187323"	"ENST00000579941"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110296"	"ENSG00000187323"	"ENST00000579702"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110297"	"ENSG00000187323"	"ENST00000577224"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110298"	"ENSG00000187323"	"ENST00000412726"	"DCC"	"ENSDARG00000104282"	"CABZ01088906.1"
"110328"	"ENSG00000275095"	"ENST00000633277"	"CCL16"	""	""
"110329"	"ENSG00000275095"	"ENST00000621559"	"CCL16"	""	""
"110330"	"ENSG00000275095"	"ENST00000631489"	"CCL16"	""	""
"110655"	"ENSG00000275528"	"ENST00000631730"	"CCL15"	""	""
"110656"	"ENSG00000275528"	"ENST00000614050"	"CCL15"	""	""
"110688"	"ENSG00000278361"	"ENST00000617666"	"KIR3DL2"	""	""
"110689"	"ENSG00000278361"	"ENST00000620280"	"KIR3DL2"	""	""
"110692"	"ENSG00000277236"	"ENST00000633434"	"CCL14"	""	""
"110693"	"ENSG00000277236"	"ENST00000632700"	"CCL14"	""	""
"110694"	"ENSG00000277236"	"ENST00000619040"	"CCL14"	""	""
"110695"	"ENSG00000277236"	"ENST00000618060"	"CCL14"	""	""
"110893"	"ENSG00000228299"	"ENST00000468663"	"HLA-C"	""	""
"110894"	"ENSG00000228299"	"ENST00000474724"	"HLA-C"	""	""
"110895"	"ENSG00000228299"	"ENST00000495635"	"HLA-C"	""	""
"110896"	"ENSG00000228299"	"ENST00000458192"	"HLA-C"	""	""
"110897"	"ENSG00000228299"	"ENST00000422921"	"HLA-C"	""	""
"110898"	"ENSG00000228299"	"ENST00000456487"	"HLA-C"	""	""
"110899"	"ENSG00000228299"	"ENST00000479595"	"HLA-C"	""	""
"110900"	"ENSG00000228299"	"ENST00000420206"	"HLA-C"	""	""
"110901"	"ENSG00000228299"	"ENST00000495725"	"HLA-C"	""	""
"110902"	"ENSG00000228299"	"ENST00000454033"	"HLA-C"	""	""
"110903"	"ENSG00000228299"	"ENST00000494823"	"HLA-C"	""	""
"110904"	"ENSG00000228299"	"ENST00000482179"	"HLA-C"	""	""
"110905"	"ENSG00000228299"	"ENST00000640467"	"HLA-C"	""	""
"110906"	"ENSG00000228299"	"ENST00000639331"	"HLA-C"	""	""
"110926"	"ENSG00000226979"	"ENST00000454783"	"LTA"	"ENSDARG00000013598"	"tnfb"
"110927"	"ENSG00000226979"	"ENST00000489638"	"LTA"	"ENSDARG00000013598"	"tnfb"
"110928"	"ENSG00000226979"	"ENST00000418386"	"LTA"	"ENSDARG00000013598"	"tnfb"
"110929"	"ENSG00000226979"	"ENST00000471842"	"LTA"	"ENSDARG00000013598"	"tnfb"
"110930"	"ENSG00000226979"	"ENST00000454783"	"LTA"	"ENSDARG00000009511"	"tnfa"
"110931"	"ENSG00000226979"	"ENST00000489638"	"LTA"	"ENSDARG00000009511"	"tnfa"
"110932"	"ENSG00000226979"	"ENST00000418386"	"LTA"	"ENSDARG00000009511"	"tnfa"
"110933"	"ENSG00000226979"	"ENST00000471842"	"LTA"	"ENSDARG00000009511"	"tnfa"
"111269"	"ENSG00000087303"	"ENST00000216286"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111270"	"ENSG00000087303"	"ENST00000556686"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111271"	"ENSG00000087303"	"ENST00000555310"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111272"	"ENSG00000087303"	"ENST00000556572"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111273"	"ENSG00000087303"	"ENST00000553297"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111274"	"ENSG00000087303"	"ENST00000557051"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111275"	"ENSG00000087303"	"ENST00000554284"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111276"	"ENSG00000087303"	"ENST00000617139"	"NID2"	"ENSDARG00000009471"	"nid2b"
"111277"	"ENSG00000087303"	"ENST00000216286"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111278"	"ENSG00000087303"	"ENST00000556686"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111279"	"ENSG00000087303"	"ENST00000555310"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111280"	"ENSG00000087303"	"ENST00000556572"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111281"	"ENSG00000087303"	"ENST00000553297"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111282"	"ENSG00000087303"	"ENST00000557051"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111283"	"ENSG00000087303"	"ENST00000554284"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111284"	"ENSG00000087303"	"ENST00000617139"	"NID2"	"ENSDARG00000075707"	"nid2a"
"111296"	"ENSG00000155760"	"ENST00000286201"	"FZD7"	"ENSDARG00000060004"	"fzd7a"
"111297"	"ENSG00000155760"	"ENST00000286201"	"FZD7"	"ENSDARG00000027589"	"fzd7b"
"111524"	"ENSG00000149418"	"ENST00000278742"	"ST14"	"ENSDARG00000044655"	"st14b"
"111525"	"ENSG00000149418"	"ENST00000530532"	"ST14"	"ENSDARG00000044655"	"st14b"
"111526"	"ENSG00000149418"	"ENST00000524718"	"ST14"	"ENSDARG00000044655"	"st14b"
"111527"	"ENSG00000149418"	"ENST00000530376"	"ST14"	"ENSDARG00000044655"	"st14b"
"111528"	"ENSG00000149418"	"ENST00000278742"	"ST14"	"ENSDARG00000061173"	"st14a"
"111529"	"ENSG00000149418"	"ENST00000530532"	"ST14"	"ENSDARG00000061173"	"st14a"
"111530"	"ENSG00000149418"	"ENST00000524718"	"ST14"	"ENSDARG00000061173"	"st14a"
"111531"	"ENSG00000149418"	"ENST00000530376"	"ST14"	"ENSDARG00000061173"	"st14a"
"111750"	"ENSG00000274714"	"ENST00000611873"	"KIR2DS4"	""	""
"111788"	"ENSG00000275237"	"ENST00000622348"	"KIR2DL4"	""	""
"111789"	"ENSG00000275237"	"ENST00000619946"	"KIR2DL4"	""	""
"111846"	"ENSG00000276423"	"ENST00000621353"	"KIR3DL1"	""	""
"112172"	"ENSG00000006128"	"ENST00000319273"	"TAC1"	"ENSDARG00000014490"	"tac1"
"112173"	"ENSG00000006128"	"ENST00000350485"	"TAC1"	"ENSDARG00000014490"	"tac1"
"112174"	"ENSG00000006128"	"ENST00000346867"	"TAC1"	"ENSDARG00000014490"	"tac1"
"112175"	"ENSG00000006128"	"ENST00000495916"	"TAC1"	"ENSDARG00000014490"	"tac1"
"112176"	"ENSG00000006128"	"ENST00000491437"	"TAC1"	"ENSDARG00000014490"	"tac1"
"112557"	"ENSG00000166710"	"ENST00000558401"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112558"	"ENSG00000166710"	"ENST00000559720"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112559"	"ENSG00000166710"	"ENST00000561424"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112560"	"ENSG00000166710"	"ENST00000559916"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112561"	"ENSG00000166710"	"ENST00000349264"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112562"	"ENSG00000166710"	"ENST00000557901"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112563"	"ENSG00000166710"	"ENST00000559907"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112564"	"ENSG00000166710"	"ENST00000560681"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112565"	"ENSG00000166710"	"ENST00000632133"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112566"	"ENSG00000166710"	"ENST00000559220"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112567"	"ENSG00000166710"	"ENST00000561139"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112568"	"ENSG00000166710"	"ENST00000560556"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112569"	"ENSG00000166710"	"ENST00000623550"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112570"	"ENSG00000166710"	"ENST00000544417"	"B2M"	"ENSDARG00000071168"	"zmp:0000001138"
"112571"	"ENSG00000166710"	"ENST00000558401"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112572"	"ENSG00000166710"	"ENST00000559720"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112573"	"ENSG00000166710"	"ENST00000561424"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112574"	"ENSG00000166710"	"ENST00000559916"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112575"	"ENSG00000166710"	"ENST00000349264"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112576"	"ENSG00000166710"	"ENST00000557901"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112577"	"ENSG00000166710"	"ENST00000559907"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112578"	"ENSG00000166710"	"ENST00000560681"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112579"	"ENSG00000166710"	"ENST00000632133"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112580"	"ENSG00000166710"	"ENST00000559220"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112581"	"ENSG00000166710"	"ENST00000561139"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112582"	"ENSG00000166710"	"ENST00000560556"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112583"	"ENSG00000166710"	"ENST00000623550"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112584"	"ENSG00000166710"	"ENST00000544417"	"B2M"	"ENSDARG00000015887"	"b2ml"
"112585"	"ENSG00000166710"	"ENST00000558401"	"B2M"	"ENSDARG00000053136"	"b2m"
"112586"	"ENSG00000166710"	"ENST00000559720"	"B2M"	"ENSDARG00000053136"	"b2m"
"112587"	"ENSG00000166710"	"ENST00000561424"	"B2M"	"ENSDARG00000053136"	"b2m"
"112588"	"ENSG00000166710"	"ENST00000559916"	"B2M"	"ENSDARG00000053136"	"b2m"
"112589"	"ENSG00000166710"	"ENST00000349264"	"B2M"	"ENSDARG00000053136"	"b2m"
"112590"	"ENSG00000166710"	"ENST00000557901"	"B2M"	"ENSDARG00000053136"	"b2m"
"112591"	"ENSG00000166710"	"ENST00000559907"	"B2M"	"ENSDARG00000053136"	"b2m"
"112592"	"ENSG00000166710"	"ENST00000560681"	"B2M"	"ENSDARG00000053136"	"b2m"
"112593"	"ENSG00000166710"	"ENST00000632133"	"B2M"	"ENSDARG00000053136"	"b2m"
"112594"	"ENSG00000166710"	"ENST00000559220"	"B2M"	"ENSDARG00000053136"	"b2m"
"112595"	"ENSG00000166710"	"ENST00000561139"	"B2M"	"ENSDARG00000053136"	"b2m"
"112596"	"ENSG00000166710"	"ENST00000560556"	"B2M"	"ENSDARG00000053136"	"b2m"
"112597"	"ENSG00000166710"	"ENST00000623550"	"B2M"	"ENSDARG00000053136"	"b2m"
"112598"	"ENSG00000166710"	"ENST00000544417"	"B2M"	"ENSDARG00000053136"	"b2m"
"112679"	"ENSG00000275838"	"ENST00000618237"	"KIR3DL2"	""	""
"112680"	"ENSG00000275838"	"ENST00000611872"	"KIR3DL2"	""	""
"112860"	"ENSG00000276114"	"ENST00000632633"	"CCL23"	""	""
"112861"	"ENSG00000276114"	"ENST00000631414"	"CCL23"	""	""
"112862"	"ENSG00000276114"	"ENST00000610342"	"CCL23"	""	""
"112938"	"ENSG00000274722"	"ENST00000617354"	"KIR3DL2"	""	""
"112939"	"ENSG00000274722"	"ENST00000612138"	"KIR3DL2"	""	""
"113248"	"ENSG00000070018"	"ENST00000261349"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113249"	"ENSG00000070018"	"ENST00000538239"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113250"	"ENSG00000070018"	"ENST00000540527"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113251"	"ENSG00000070018"	"ENST00000543091"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113252"	"ENSG00000070018"	"ENST00000540415"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113253"	"ENSG00000070018"	"ENST00000545658"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113254"	"ENSG00000070018"	"ENST00000535731"	"LRP6"	"ENSDARG00000100143"	"lrp6"
"113322"	"ENSG00000122861"	"ENST00000481390"	"PLAU"	"ENSDARG00000039145"	"plaub"
"113323"	"ENSG00000122861"	"ENST00000496926"	"PLAU"	"ENSDARG00000039145"	"plaub"
"113324"	"ENSG00000122861"	"ENST00000494287"	"PLAU"	"ENSDARG00000039145"	"plaub"
"113325"	"ENSG00000122861"	"ENST00000372764"	"PLAU"	"ENSDARG00000039145"	"plaub"
"113326"	"ENSG00000122861"	"ENST00000446342"	"PLAU"	"ENSDARG00000039145"	"plaub"
"113327"	"ENSG00000122861"	"ENST00000481390"	"PLAU"	"ENSDARG00000075265"	"plaua"
"113328"	"ENSG00000122861"	"ENST00000496926"	"PLAU"	"ENSDARG00000075265"	"plaua"
"113329"	"ENSG00000122861"	"ENST00000494287"	"PLAU"	"ENSDARG00000075265"	"plaua"
"113330"	"ENSG00000122861"	"ENST00000372764"	"PLAU"	"ENSDARG00000075265"	"plaua"
"113331"	"ENSG00000122861"	"ENST00000446342"	"PLAU"	"ENSDARG00000075265"	"plaua"
"113523"	"ENSG00000049247"	"ENST00000377516"	"UTS2"	""	""
"113524"	"ENSG00000049247"	"ENST00000361696"	"UTS2"	""	""
"113525"	"ENSG00000049247"	"ENST00000054668"	"UTS2"	""	""
"113627"	"ENSG00000232810"	"ENST00000449264"	"TNF"	"ENSDARG00000013598"	"tnfb"
"113628"	"ENSG00000232810"	"ENST00000449264"	"TNF"	"ENSDARG00000009511"	"tnfa"
"113714"	"ENSG00000149295"	"ENST00000346454"	"DRD2"	"ENSDARG00000056926"	"drd2a"
"113715"	"ENSG00000149295"	"ENST00000362072"	"DRD2"	"ENSDARG00000056926"	"drd2a"
"113716"	"ENSG00000149295"	"ENST00000544518"	"DRD2"	"ENSDARG00000056926"	"drd2a"
